4.112547805838176807e+00
3.844144715316766270e+00
2.817248364638626157e+00
2.236067977499788029e+00
2.057357698287348491e+00
1.983807041118369918e+00
1.524635285442345500e+00
9.380244003382177675e-01
3.705742979788356999e-16
2.897250489583302078e-16
